,tweet_id,user.username,topic,cleaned_text
6013,7.95674218742612e+17,GadowMC,"['service', 'mail', 'time', 'letter']",#proudoverseasvoter became #disenfranchised after #royalmail decided to sit on my ballot envelope at LHR for two weeks. #matthewbarzun
6019,7.967348026406994e+17,Purrfect_Bow,"['service', 'mail', 'time', 'letter']",@InokumaT yah I still waiting. clearly der so many #RoyalMail having logistical nightmare hence da delays 😸
6021,7.970628539036631e+17,sashafly0,"['service', 'mail', 'time', 'letter']",#royalmail my confidential post arrives like this? 
6024,7.978608496795361e+17,RoundaboutKevin,"['service', 'mail', 'time', 'letter']",Calling boring calendar fans: A new phone and post box calendar is out and it's very dull indeed | South Wales E... 
6026,7.981916362955203e+17,EPSFranking,"['service', 'mail', 'time', 'letter']",Plan your Christmas 2016 with the help of the #royalmail  
6033,7.993243717938872e+17,SukhbirJSingh,"['service', 'mail', 'time', 'letter']",#royalmail turned up at Warrington to do my shift only to be told go back. Nothing I can do as I am on zero hour contract #RMG #angard
6034,7.992779683675177e+17,AbleZombie,"['service', 'mail', 'time', 'letter']","@BCCrooky yeah, except I would have to physically come claim it. #royalmail"
6035,7.992461835206042e+17,caurie_levi,"['service', 'mail', 'time', 'letter']","The dog has just got out and been running around thanks to the lovely ""polite"" LAZY!!!! staff thanks a lot😚 #royalmail #learntoshutagate"
6039,7.99956701973803e+17,nutsfood,"['service', 'mail', 'time', 'letter']",Really #RoyalMail 
6040,8.003365807538872e+17,JanineHowitt,"['service', 'mail', 'time', 'letter']",Letter to santa 🎅🏻 #royalmail #santa 
6041,8.008345036484403e+17,AronCufc_1937,"['service', 'mail', 'time', 'letter']",Sleep.. work in the morning. I applogise now for any wet letters coming through your doors #RoyalMail #Postie
6042,8.007725297993728e+17,jonnywaterhouse,"['service', 'mail', 'time', 'letter']",Not very impressed with @Debenhams delivery! 2 out of 3 parcels arrived bashed to pieces. Not exactly gift worthy #royalmail #Debenhams 
6043,8.007722808843264e+17,jonnywaterhouse,"['service', 'mail', 'time', 'letter']",Not very impressed with @Debenhams delivery! 2 out of 3 parcels arrived bashed to pieces. Not exactly gift worthy #royalmail #Debenhams
6047,8.014767113218621e+17,BlackSheepTruth,"['service', 'mail', 'time', 'letter']","@tessasanderson Oh pants, RM are useless!! sent 14th, have tracking will check and email update..so sorry #RoyalMail #Grrrr"
6058,8.034896390551593e+17,nkdaydreamer,"['service', 'mail', 'time', 'letter']","Going early 2 do ""Drop n Go"" service I may not be pay 4 extra time ? But am willing to take 1 4 MY TEAM .#SantaHelper #postoffice #royalmail"
6060,8.044522420572856e+17,janepearce2000,"['service', 'mail', 'time', 'letter']",#royalmail Dropped £10 while locking Gramps door!Today given the £10 with a note found on path Peter Haswell Royal Mail Amazing! Thank you!!
6064,8.044599653563187e+17,Novasilence,"['service', 'mail', 'time', 'letter']","Just bought a ""ring doorbell sign"" as had to put 3 parcels up for redelivery two days in a row as royal mail guy knocks #fail #royalmail"
6065,8.042261394053857e+17,WestEndPostOff,"['service', 'mail', 'time', 'letter']","Last posting date reminder - 1 WEEK to post to the Caribbean, central and south America to meet #RoyalMail guaranteed delivery for #xmas!"
6067,8.050259819751342e+17,JDMalin,"['service', 'mail', 'time', 'letter']",@DPD_UK yet another failure to deliver when you said you would. Thanks for nothing. #useless #RoyalMail
6070,8.050120741370266e+17,bellrockscilly,"['service', 'mail', 'time', 'letter']",Just had a call from guest in Norfolk who received a letter posted 2nd Class yesterday afternoon!! 465 miles! #Scilly #royalmail @RoyalMail
6071,8.050201758085284e+17,JuliaAArmstrong,"['service', 'mail', 'time', 'letter']",Solidarity with @CWUnews members taking action at #royalmail today
6072,8.053832747847844e+17,andyavenue91,"['service', 'mail', 'time', 'letter']",I do not like the #RoyalMail for they are pants.
6074,8.055174328781455e+17,SallySaysThis,"['service', 'mail', 'time', 'letter']","@lisaloulaa to be honest I've done most of mine online part from 3 little presents, cards/wrapping paper. God bless #RoyalMail &amp; postman"
6076,8.058460295182049e+17,GemmaSnell_WW,"['service', 'mail', 'time', 'letter']",@ASOS_HeretoHelp 2 deliveries today as expected but both left outside and in non-secure places 😤#Hermes #royalmail
6077,8.060562872261714e+17,Loveulongti,"['service', 'mail', 'time', 'letter']","#royalmail 
Thus parcel I've posted to Italy on 24th November hasn't arrived yet: RY140977185GB can you please help? "
6080,8.072311418245939e+17,KevinDonaldx,"['service', 'mail', 'time', 'letter']",#royalmail #fail Living in the UK don't expect to received a letter from Barnslay addressed to Australia. Wrong Address
6081,8.072187707877786e+17,Justgwarnwidit,"['service', 'mail', 'time', 'letter']",#POLITENOTICE as it's a busy season for #royalmail please bare this in mind when your order from… 
6082,8.072334731488092e+17,milamcfarlane,"['service', 'mail', 'time', 'letter']",When The postman thinks its his job to post a card not deliver packages when you can see people are in the house #royalmail #Useless
6083,8.073232409684214e+17,bearandbubble,"['service', 'mail', 'time', 'letter']","Latest posting dates for Christmas 2016
We will do our best to get items to you on time but cant… "
6084,8.0722446778513e+17,dmjoshi1,"['service', 'mail', 'time', 'letter']",Acan of 3rd page attached for your convenience @SKYserves .#royalmail #Ofcom 
6085,8.075798637417923e+17,Tktreesr,"['service', 'mail', 'time', 'letter']",@RoyalMail So here I am in WLondon-received airmail letter addressed with correct postcode &amp; road for EN11 Hoddesdon #literacy #royalmail
6086,8.07821915415085e+17,mrfto73,"['service', 'mail', 'time', 'letter']","#Southampton Post Office on a Sat. afternoon. Long queues, 2 counter staff and a messy untidy area - It is #Christmas after all #royalmail"
6089,8.084018658807972e+17,boyinthebath,"['service', 'mail', 'time', 'letter']","Bugger! @PostOffice who is going to deliver my free leaflets, readers digest winning letters and pre authorised credit cards! #strike"
6094,8.094399422921523e+17,dtmagician,"['service', 'mail', 'time', 'letter']",parcel delivery guys be like... #delivery #parcel 
6099,8.09826358176129e+17,nickidoherty,"['service', 'mail', 'time', 'letter']",So apparently #royalmail are on #strike next week. #latechristmascards?? 
6101,8.098559583860982e+17,ColBloodnok,"['service', 'mail', 'time', 'letter']","@LordHemsee sorry, #royalmail"
6103,8.100560353020764e+17,Eldersville,"['service', 'mail', 'time', 'letter']",Cherrs #royalmail another chance to enjoy smell of burnt post in morning. Beats burnt toast I suppose 
6105,8.109305090481234e+17,RebeccaHJones,"['service', 'mail', 'time', 'letter']",Very sad today. A parcel I posted to my mum has been opened and all but one of the wrapped Christmas gifts removed 😭😭 #royalmail @RoyalMail
6107,8.10894113142952e+17,andyhairbear,"['service', 'mail', 'time', 'letter']",@RoyalMail Well ok we will but were hoping you would follow this up on our behalf as its a matter of integrity with #royalmail staff.
6110,8.11199916366295e+17,BigRhino77,"['service', 'mail', 'time', 'letter']","if #royalmail do go on strike i'm not actually sure anyone would notice.
4 days for a next day guaranteed item and still not here. #useless"
6115,8.115954112029696e+17,WeftBlown,"['service', 'mail', 'time', 'letter']",The postal person who thought that putting my mail into my brown food waste bin needs to be retrained #royalmail #postalfail #smellypost
6117,8.120461477621596e+17,SScully40,"['service', 'mail', 'time', 'letter']","Cheeky gits Royal mail, they now say there is no guarantee on your special del for next day because they have backlog. Useless #royalmail"
6119,8.123525999742976e+17,KeshaAlleyne,"['service', 'mail', 'time', 'letter']",All the way from Jolly ole #england via #royalmail are one of my all time #faves #walkerscrisps… 
6122,8.127559794147615e+17,MorLachie,"['service', 'mail', 'time', 'letter']",@phughes78 Sent a flash drive 8 gig of music I have proof of posting but looks like it's gone Well done #RoyalMail
6125,8.13042029223678e+17,TappStarr,"['service', 'mail', 'time', 'letter']",Special Christmas so far but  why ain't my yeezys here yet though🤔 #RoyalMail 🙄
6126,8.131488070850355e+17,ThirtyPoundGent,"['service', 'mail', 'time', 'letter']",#royalmail // @Skepta // workers solidarity // #TOTP 
6127,8.133220616534303e+17,EvilMuffin7,"['service', 'mail', 'time', 'letter']",#RoyalMail being honest for once 56 days aim to deliver parcel found on the website Mr Steel they forgot to tell you the truth... 
6128,8.141784806236815e+17,ckcastles,"['service', 'mail', 'time', 'letter']","55p per 2nd class stamp? Thanks #royalmail #merrychristmas @ Cheltenham, Gloucestershire "
6129,8.145489752064041e+17,Deta132,"['service', 'mail', 'time', 'letter']","@WorldWideDarts blast from the past feeling old, will be feeling unemployed if I don't get back to work , queen is my boss #royalmail"
6131,8.159755036476211e+17,ncpemberton,"['service', 'mail', 'time', 'letter']","For the flat racehorses I would go with....
Nijinsky
Shergar
Dubai Millennium
Frankel
#royalmail"
6136,8.167685356870246e+17,Jacqui121212,"['service', 'mail', 'time', 'letter']",Profit over compassion #royalmail 
6139,8.173549468322038e+17,Janeeabbott2,"['service', 'mail', 'time', 'letter']",#royalmail please respond to emails......grrrrr
6140,8.174629813572813e+17,CWUmidlands7,"['service', 'mail', 'time', 'letter']",Message from #davewardgs If the #RoyalMail take executive Action we will ballot our members for… 
6144,8.180633641486295e+17,JumboCleanse,"['service', 'mail', 'time', 'letter']",Unhappy with #RoyalMail. I received money vouchers from my employment as a gift and it had been stolen. Envelope teared and reseald.
6149,8.189280795864146e+17,Janine_Cater89,"['service', 'mail', 'time', 'letter']","Came home to this, postperson shoved a parcel so hard through our cat flap he broke it! #royalmail @RoyalMail "
6150,8.187175572386693e+17,GemmaMiddleton1,"['service', 'mail', 'time', 'letter']",Never been happy buying stamps until I opened these ones #royalmail… 
6161,8.209410486755287e+17,leem50,"['service', 'mail', 'time', 'letter']","What's this ? heard of #royalmail efficiency, but opening the letter before it arrives on you door mat not happy @RoyalMail "
6162,8.213736012071731e+17,BettyRaspa1,"['service', 'mail', 'time', 'letter']",Shout out to our local postie Keith who came back to deliver a special delivery after I wasn't in first time #goingtheextramile #royalmail
6163,8.2181522244497e+17,richscottmedia,"['service', 'mail', 'time', 'letter']",Not the best picture as it was going past at speed. But he is the #royalmail logo. 
6167,8.220761386756506e+17,Michell14882212,"['service', 'mail', 'time', 'letter']",#royalmail why do u think its acceptable to throw my item over my back gate which is 6ft tall. The item is damaged now!!! #complaint
6168,8.220706237404979e+17,PaperSpaceGoole,"['service', 'mail', 'time', 'letter']","Here goes a looonnng wait in the postie, they're going to love me #postie #royalmail #happymail… "
6172,8.235014384710451e+17,NaughtyGull,"['service', 'mail', 'time', 'letter']","#Royalmail  sent a parcel bound for Spain to Israel before Christmas, &amp; a parcel going to Devon took 3 weeks !  Unbelievably bad service !"
6177,8.246844360464425e+17,BigBadJavy,"['service', 'mail', 'time', 'letter']",#UnitedKimdong issues stamps in honor of #DavidBowie (It is the first time that #RoyalMail dedicated_  vía @elmundoes
6183,8.252856543010447e+17,Garden_Divas,"['service', 'mail', 'time', 'letter']",@royalmail just Had business claim for 30 lost parcels rejected.  Please explain b4 I take this further #royalmail #compensation
6188,8.263288878776525e+17,patgeorgegraham,"['service', 'mail', 'time', 'letter']",@kylieminogue was with the other mail &amp; parcels at work #royalmail. Wonder if it will be unisex @kylieminogue 
6194,8.271182048289382e+17,JohnWolstenhol4,"['service', 'mail', 'time', 'letter']","Pisstake.  I ve been off one day and today's my day off
 #Royalmail  #Sympathy "
6196,8.278245549030113e+17,herc891,"['service', 'mail', 'time', 'letter']",I really REALLY hate waiting in for a delivery only to get a card through saying we tried to delivery..erm no you didn't.  #royalmail
6200,8.285492473227018e+17,amcnie,"['service', 'mail', 'time', 'letter']","Just received 2 letters in the post today, both sent 19 December, both 1st class.   Astonishing. #poorservice #royalmail"
6203,8.29027660416299e+17,loudon31,"['service', 'mail', 'time', 'letter']",#RoyalMail 4 times I've been cut off after being on hold ages trying to trace a parcel that's been collected not by me🤔😏
6206,8.29783527889707e+17,ashdown1981,"['service', 'mail', 'time', 'letter']","@RoyalMail hi, currently collecting rare coins &amp; 1 of yr staff has stolen the coin and had the cheek to post empty envelop #royalmail #help "
6210,8.300490854282158e+17,i_jaysmith,"['service', 'mail', 'time', 'letter']",Future boxes will also come via #RoyalMail not #myhermes who suck. Yay #BirchboxUK Customer Care team and thanks for the quick response! 2/2
6212,8.303645627005624e+17,chrissiefiddle,"['service', 'mail', 'time', 'letter']","Saturday am parcel collection. Parking expensive.  treated with rudeness  + hostility  dirty, unwelcoming place.#royalmail"
6229,8.37641934080471e+17,JoolsTurrall,"['service', 'mail', 'time', 'letter']",@piofthings @pimoroni goes royal mail 24 and @ThePiHut goes 48 but I think #royalmail tolerance levels go up with service time...
6234,8.379522193287086e+17,Magnapop78,"['service', 'mail', 'time', 'letter']",@_wotta fine on the demo. Only game I can play thanks to #royalmail not delivering Zelda for 2 days now.
6241,8.392263807264604e+17,Richard_Brunton,"['service', 'mail', 'time', 'letter']",Dammit. #Amazon decided to send #GhostReconWildlands by #RoyalMail and not the usual courier. That means signature and back to depot. Arghh!
6243,8.398298554747044e+17,Mr_Greyskull,"['service', 'mail', 'time', 'letter']",Loving my wee part time with #royalmail Glasgow
6244,8.40518147883049e+17,ylitdy,"['service', 'mail', 'time', 'letter']",Post office (twice) and collection office said it is a small parcel . #royalmail you make me mad . Had to pay to collect and resend as Med 
6250,8.41741256988459e+17,NorvalBarclay,"['service', 'mail', 'time', 'letter']",First day cover arrived this morning #Bowie #royalmail 
6256,8.427629264654705e+17,mykul70,"['service', 'mail', 'time', 'letter']",walking back from the #RoyalMail Delivery Office. Flighting to stop the umbrella from turning inside out and got wet pants &amp; trainers :(
6261,8.444583010731172e+17,supra_fox,"['service', 'mail', 'time', 'letter']","#RoyalMail Recorded Delivery unfit for purpose,tookWed-Mon travel 3miles centralLondon.RMail shamelessresponse?Usedearer SpecialDel service!"
6262,8.444671892562166e+17,mawhittaker,"['service', 'mail', 'time', 'letter']","""had your morning ruined by a large bill ?""  Never #RoyalMail deliver #Post in the morning #HaHaHa"
6263,8.44960522005033e+17,daley_parking,"['service', 'mail', 'time', 'letter']",#royalmail I could have litter picked this in the time @royalmail are taking to even accept the feedback. #bureaucracy 
